STATION,DATE_YYYYMMDD,TIME_HH:MM,PARM_DESCRIPTION,UNITS,RESULT,PARM
6007602302,2015-02-25,9:03,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,23.8,MGUT
6007602302,2015-02-25,9:03,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,145.0,NAUT
6007602302,2015-02-25,9:03,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.31,NNOTUR
6007602302,2015-02-25,9:03,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.536,NNHTUR
6007601802,2015-02-25,9:51,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.82,NNOTUR
6007601802,2015-02-25,9:51,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.093,NNHTUR
6007601802,2015-02-25,9:51,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,67.9,NAUT
6007601802,2015-02-25,9:51,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,21.6,MGUT
6007601802,2015-02-25,9:51,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.67,KKUT
6007601802,2015-02-25,9:51,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,135.0,CLIDUR
6007601802,2015-02-25,9:51,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,90.4,CAUT
6007605002,2015-03-26,10:05,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,3.14,KKUT
6007605002,2015-03-26,10:05,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.5,MGUT
6007605002,2015-03-26,10:05,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,181.0,NAUT
6007605002,2015-03-26,10:05,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.062,NNHTUR
6007605002,2015-03-26,10:05,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,2.56,NNOTUR
6007605002,2015-03-26,10:05,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,88.4,CAUT
6007605002,2015-03-26,10:05,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,333.0,CLIDUR
6007601002,2015-03-26,10:28,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,82.8,CLIDUR
6007601002,2015-03-26,10:28,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,84.6,CAUT
6007601002,2015-03-26,10:28,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.04,NNHTUR
6007601002,2015-03-26,10:28,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,43.0,NAUT
6007601002,2015-03-26,10:28,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,19.7,MGUT
6007601002,2015-03-26,10:28,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,1.82,KKUT
6007601002,2015-03-26,10:28,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.33,NNOTUR
6007600302,2015-03-26,13:00,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.8,MGUT
6007600302,2015-03-26,13:00,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,51.1,NAUT
6007600302,2015-03-26,13:00,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.052,NNHTUR
6007600302,2015-03-26,13:00,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,2.14,NNOTUR
6007600302,2015-03-26,13:00,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.28,KKUT
6007600302,2015-03-26,13:00,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,85.7,CAUT
6007600302,2015-03-26,13:00,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,94.5,CLIDUR
6007601702,2015-03-26,13:56,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,113.0,CLIDUR
6007601702,2015-03-26,13:56,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,87.1,CAUT
6007601702,2015-03-26,13:56,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.84,NNOTUR
6007601702,2015-03-26,13:56,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.053,NNHTUR
6007601702,2015-03-26,13:56,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,58.3,NAUT
6007601702,2015-03-26,13:56,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.7,MGUT
6007601702,2015-03-26,13:56,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.34,KKUT
6007600602,2015-03-26,8:16,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.19,NNOTUR
6007600602,2015-03-26,8:16,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.149,NNHTUR
6007600602,2015-03-26,8:16,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,263.0,NAUT
6007600602,2015-03-26,8:16,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,21.9,MGUT
6007600602,2015-03-26,8:16,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,4.71,KKUT
6007600602,2015-03-26,8:16,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,460.0,CLIDUR
6007600602,2015-03-26,8:16,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,99.7,CAUT
6007602302,2015-03-26,8:38,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.19,NNOTUR
6007602302,2015-03-26,8:38,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,96.8,CAUT
6007602302,2015-03-26,8:38,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,321.0,CLIDUR
6007602302,2015-03-26,8:38,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.117,NNHTUR
6007602302,2015-03-26,8:38,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,189.0,NAUT
6007602302,2015-03-26,8:38,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,21.2,MGUT
6007602302,2015-03-26,8:38,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,4.2,KKUT
6007601802,2015-03-26,9:31,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,85.7,CAUT
6007601802,2015-03-26,9:31,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,185.0,CLIDUR
6007601802,2015-03-26,9:31,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.5,MGUT
6007601802,2015-03-26,9:31,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.49,KKUT
6007601802,2015-03-26,9:31,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,105.0,NAUT
6007601802,2015-03-26,9:31,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.048,NNHTUR
6007601802,2015-03-26,9:31,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.58,NNOTUR
6007601002,2015-04-29,10:00,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.029,NNHTUR
6007601002,2015-04-29,10:00,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,39.3,NAUT
6007601002,2015-04-29,10:00,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,19.7,MGUT
6007601002,2015-04-29,10:00,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,1.68,KKUT
6007601002,2015-04-29,10:00,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.88,NNOTUR
6007601002,2015-04-29,10:00,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,74.1,CLIDUR
6007601002,2015-04-29,10:00,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,86.8,CAUT
6007600302,2015-04-29,12:15,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,86.3,CLIDUR
6007600302,2015-04-29,12:15,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,89.9,CAUT
6007600302,2015-04-29,12:15,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.07,KKUT
6007600302,2015-04-29,12:15,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,45.7,NAUT
6007600302,2015-04-29,12:15,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.026,NNHTUR
6007600302,2015-04-29,12:15,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.74,NNOTUR
6007600302,2015-04-29,12:15,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,21.0,MGUT
6007601702,2015-04-29,13:05,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.33,NNOTUR
6007601702,2015-04-29,13:05,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.028,NNHTUR
6007601702,2015-04-29,13:05,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,93.5,CLIDUR
6007601702,2015-04-29,13:05,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,90.8,CAUT
6007601702,2015-04-29,13:05,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,47.7,NAUT
6007601702,2015-04-29,13:05,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.9,MGUT
6007601702,2015-04-29,13:05,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.03,KKUT
6007600602,2015-04-29,8:05,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.642,NNOTUR
6007600602,2015-04-29,8:05,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.176,NNHTUR
6007600602,2015-04-29,8:05,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,162.0,NAUT
6007600602,2015-04-29,8:05,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.9,MGUT
6007600602,2015-04-29,8:05,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,3.83,KKUT
6007600602,2015-04-29,8:05,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,298.0,CLIDUR
6007600602,2015-04-29,8:05,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,99.1,CAUT
6007602302,2015-04-29,8:25,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,260.0,CLIDUR
6007602302,2015-04-29,8:25,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,102.0,CAUT
6007602302,2015-04-29,8:25,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.763,NNOTUR
6007602302,2015-04-29,8:25,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.089,NNHTUR
6007602302,2015-04-29,8:25,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,21.3,MGUT
6007602302,2015-04-29,8:25,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,3.71,KKUT
6007602302,2015-04-29,8:25,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,147.0,NAUT
6007601802,2015-04-29,9:15,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.985,NNOTUR
6007601802,2015-04-29,9:15,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.034,NNHTUR
6007601802,2015-04-29,9:15,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,64.8,NAUT
6007601802,2015-04-29,9:15,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,19.6,MGUT
6007601802,2015-04-29,9:15,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,86.7,CAUT
6007601802,2015-04-29,9:15,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,124.0,CLIDUR
6007601802,2015-04-29,9:15,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.07,KKUT
6007605002,2015-04-29,9:55,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,83.7,NAUT
6007605002,2015-04-29,9:55,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.026,NNHTUR
6007605002,2015-04-29,9:55,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.64,NNOTUR
6007605002,2015-04-29,9:55,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.71,KKUT
6007605002,2015-04-29,9:55,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,21.9,MGUT
6007605002,2015-04-29,9:55,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,168.0,CLIDUR
6007605002,2015-04-29,9:55,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,93.1,CAUT
6007601002,2015-05-27,10:15,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,78.1,CLIDUR
6007601002,2015-05-27,10:15,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,69.4,CAUT
6007601002,2015-05-27,10:15,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.709,NNOTUR
6007601002,2015-05-27,10:15,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.034,NNHTUR
6007601002,2015-05-27,10:15,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,41.8,NAUT
6007601002,2015-05-27,10:15,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.6,MGUT
6007601002,2015-05-27,10:15,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,1.73,KKUT
6007605002,2015-05-27,10:17,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,68.7,CAUT
6007605002,2015-05-27,10:17,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,157.0,CLIDUR
6007605002,2015-05-27,10:17,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,2.28,NNOTUR
6007605002,2015-05-27,10:17,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.062,NNHTUR
6007605002,2015-05-27,10:17,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,3.48,KKUT
6007605002,2015-05-27,10:17,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,22.4,MGUT
6007605002,2015-05-27,10:17,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,87.8,NAUT
6007600302,2015-05-27,12:33,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.48,KKUT
6007600302,2015-05-27,12:33,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,21.6,MGUT
6007600302,2015-05-27,12:33,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,71.1,CAUT
6007600302,2015-05-27,12:33,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,99.4,CLIDUR
6007600302,2015-05-27,12:33,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,55.9,NAUT
6007600302,2015-05-27,12:33,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.039,NNHTUR
6007600302,2015-05-27,12:33,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,2.17,NNOTUR
6007601702,2015-05-27,13:26,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,99.9,CLIDUR
6007601702,2015-05-27,13:26,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,70.9,CAUT
6007601702,2015-05-27,13:26,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.49,NNOTUR
6007601702,2015-05-27,13:26,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.046,NNHTUR
6007601702,2015-05-27,13:26,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,54.0,NAUT
6007601702,2015-05-27,13:26,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,21.6,MGUT
6007601702,2015-05-27,13:26,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.35,KKUT
6007600602,2015-05-27,8:20,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.233,NNHTUR
6007600602,2015-05-27,8:20,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,152.0,NAUT
6007600602,2015-05-27,8:20,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,21.7,MGUT
6007600602,2015-05-27,8:20,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,3.83,KKUT
6007600602,2015-05-27,8:20,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,266.0,CLIDUR
6007600602,2015-05-27,8:20,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,75.7,CAUT
6007600602,2015-05-27,8:20,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.629,NNOTUR
6007602302,2015-05-27,8:45,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.552,NNOTUR
6007602302,2015-05-27,8:45,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.346,NNHTUR
6007602302,2015-05-27,8:45,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,148.0,NAUT
6007602302,2015-05-27,8:45,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,22.7,MGUT
6007602302,2015-05-27,8:45,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,4.18,KKUT
6007602302,2015-05-27,8:45,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,259.0,CLIDUR
6007602302,2015-05-27,8:45,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,82.8,CAUT
6007601802,2015-05-27,9:27,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.841,NNOTUR
6007601802,2015-05-27,9:27,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.082,NNHTUR
6007601802,2015-05-27,9:27,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,75.8,NAUT
6007601802,2015-05-27,9:27,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.44,KKUT
6007601802,2015-05-27,9:27,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.7,MGUT
6007601802,2015-05-27,9:27,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,74.9,CAUT
6007601802,2015-05-27,9:27,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,136.0,CLIDUR
6007605002,2015-06-24,10:07,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,67.5,NAUT
6007605002,2015-06-24,10:07,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.064,NNHTUR
6007605002,2015-06-24,10:07,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.59,NNOTUR
6007605002,2015-06-24,10:07,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,17.4,MGUT
6007605002,2015-06-24,10:07,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,3.16,KKUT
6007605002,2015-06-24,10:07,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,62.3,CAUT
6007605002,2015-06-24,10:07,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,114.0,CLIDUR
6007601002,2015-06-24,10:15,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,72.6,CLIDUR
6007601002,2015-06-24,10:15,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,68.7,CAUT
6007601002,2015-06-24,10:15,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.655,NNOTUR
6007601002,2015-06-24,10:15,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.027,NNHTUR
6007601002,2015-06-24,10:15,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,40.0,NAUT
6007601002,2015-06-24,10:15,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.1,MGUT
6007601002,2015-06-24,10:15,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,1.56,KKUT
6007600302,2015-06-24,12:50,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.31,NNOTUR
6007600302,2015-06-24,12:50,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.031,NNHTUR
6007600302,2015-06-24,12:50,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,19.7,MGUT
6007600302,2015-06-24,12:50,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,39.4,NAUT
6007600302,2015-06-24,12:50,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,1.96,KKUT
6007600302,2015-06-24,12:50,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,68.1,CAUT
6007600302,2015-06-24,12:50,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,67.0,CLIDUR
6007601702,2015-06-24,13:50,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,66.8,CAUT
6007601702,2015-06-24,13:50,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,74.7,CLIDUR
6007601702,2015-06-24,13:50,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.17,KKUT
6007601702,2015-06-24,13:50,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,18.9,MGUT
6007601702,2015-06-24,13:50,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.16,NNOTUR
6007601702,2015-06-24,13:50,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.032,NNHTUR
6007601702,2015-06-24,13:50,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,42.3,NAUT
6007600602,2015-06-24,8:03,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,242.0,CLIDUR
6007600602,2015-06-24,8:03,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,67.1,CAUT
6007600602,2015-06-24,8:03,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.18,NNOTUR
6007600602,2015-06-24,8:03,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.409,NNHTUR
6007600602,2015-06-24,8:03,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,137.0,NAUT
6007600602,2015-06-24,8:03,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.5,MGUT
6007600602,2015-06-24,8:03,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,3.34,KKUT
6007602302,2015-06-24,8:30,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.15,NNOTUR
6007602302,2015-06-24,8:30,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.166,NNHTUR
6007602302,2015-06-24,8:30,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,130.0,NAUT
6007602302,2015-06-24,8:30,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,21.7,MGUT
6007602302,2015-06-24,8:30,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,3.27,KKUT
6007602302,2015-06-24,8:30,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,234.0,CLIDUR
6007602302,2015-06-24,8:30,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,77.5,CAUT
6007601802,2015-06-24,9:20,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,119.0,CLIDUR
6007601802,2015-06-24,9:20,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,68.7,CAUT
6007601802,2015-06-24,9:20,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,67.3,NAUT
6007601802,2015-06-24,9:20,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.033,NNHTUR
6007601802,2015-06-24,9:20,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.892,NNOTUR
6007601802,2015-06-24,9:20,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,19.8,MGUT
6007601802,2015-06-24,9:20,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,1.95,KKUT
6007601002,2015-07-29,10:53,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,66.8,CAUT
6007601002,2015-07-29,10:53,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.6,MGUT
6007601002,2015-07-29,10:53,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,1.74,KKUT
6007601002,2015-07-29,10:53,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,80.2,CLIDUR
6007601002,2015-07-29,10:53,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,43.9,NAUT
6007601002,2015-07-29,10:53,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.045,NNHTUR
6007601002,2015-07-29,10:53,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.742,NNOTUR
6007600302,2015-07-29,13:22,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.64,KKUT
6007600302,2015-07-29,13:22,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,22.3,MGUT
6007600302,2015-07-29,13:22,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,61.5,NAUT
6007600302,2015-07-29,13:22,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.041,NNHTUR
6007600302,2015-07-29,13:22,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,2.5,NNOTUR
6007600302,2015-07-29,13:22,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,70.3,CAUT
6007600302,2015-07-29,13:22,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,106.0,CLIDUR
6007601702,2015-07-29,14:13,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.043,NNHTUR
6007601702,2015-07-29,14:13,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,61.1,NAUT
6007601702,2015-07-29,14:13,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,22.4,MGUT
